date,ticker,open,high,low,close,volume,vwap,transactions,timestamp_ms,adjusted,dollar_volume,prev_close,return_1d,log_return_1d,gap_pct,intraday_return,hl_range_pct,rolling_return_5d,rolling_return_20d,rolling_vol_20d,rolling_avg_dollar_volume_20d,has_prev_close,has_20d_history
2026-02-05,AAPL,278.13,279.5,273.23,275.91,52977441.0,275.6181,833540,1770267600000,True,14617005746.310001,276.49,-0.0020977250533472658,-0.002099928360374465,0.005931498426706261,-0.007981878977456502,0.022724801565727887,0.06331894558347462,0.0651250772081533,0.015498496070577253,14684109301.0335,True,True
2026-02-06,AAPL,277.12,280.905,276.925,278.12,50453414.0,278.6274,801994,1770354000000,True,14032103501.68,275.91,0.00800985828712264,0.007977949648101178,0.004385488021456219,0.003608545034642141,0.014310369624622326,0.0300359245953854,0.07229055017928054,0.015355845911541354,14786135024.583,True,True
2026-02-09,AAPL,277.905,278.2,271.7,274.62,44623396.0,273.8983,728418,1770613200000,True,12254477009.52,278.12,-0.01258449590104993,-0.012664351337211381,-0.0007730476053503521,-0.011820586171533365,0.023669069987619255,0.019073771708475462,0.05521613832853034,0.015278631622304011,14834708946.843,True,True
2026-02-10,AAPL,274.885,275.37,272.94,273.68,34376898.0,273.8929,516013,1770699600000,True,9408269444.64,274.62,-0.0034229116597480624,-0.0034287832242565278,0.0009649697764182452,-0.004383651345107875,0.00887898275358085,-0.01016311620673438,0.0483815361041946,0.015680815403058847,14928732130.7795,True,True
2026-02-11,AAPL,274.695,280.18,274.45,275.5,51931283.0,276.8673,789523,1770786000000,True,14307068466.5,273.68,0.006650102309266215,0.006628087923619858,0.0037087109032445387,0.0029305229436284996,0.020798548094373932,-0.0014859918089232815,0.05977842745037698,0.015742147122164395,14810150834.924,True,True
2026-02-12,AAPL,275.59,275.72,260.18,261.73,81077229.0,264.268,1034376,1770872400000,True,21220343146.170002,275.5,-0.04998185117967324,-0.05127419054863344,0.00032667876588021727,-0.05029210058420097,0.059374164215030834,-0.05893139651948798,0.013632314782541455,0.0157663272984207,14928602377.7815,True,True
2026-02-13,AAPL,262.01,262.23,255.45,255.78,56290673.0,257.9822,768655,1770958800000,True,14398028339.94,261.73,-0.022733351163412796,-0.022995738039161814,0.0010698047606310102,-0.02377771840769427,0.026507154585972435,-0.0686038890102687,0.0009783587054357223,0.01950105027728821,15469447100.932,True,True
2026-02-17,AAPL,258.05,266.29,255.54,263.88,58469094.0,262.4774,781752,1771304400000,True,15428824524.72,255.78,0.03166783954961283,0.03117675434949605,0.00887481429353354,0.022592520829296525,0.04073821433985156,-0.03580824320374165,0.06963923794081883,0.02010160141203627,15680822462.407,True,True
2026-02-18,AAPL,263.6,266.82,262.45,264.35,34203337.0,264.5654,547326,1771390800000,True,9041652135.95,263.88,0.0017811126269517974,0.0017795283267892476,-0.0010610883735030496,0.0028452200303490383,0.016531114053338392,-0.04047186932849356,0.0674338784575006,0.021107903523073054,15530531549.4085,True,True
2026-02-19,AAPL,262.6,264.48,260.05,260.58,30845294.0,261.7615,510022,1771477200000,True,8037666710.5199995,264.35,-0.01426139587667874,-0.014364066906673809,-0.006620011348590915,-0.007692307692307887,0.017000537263028654,-0.00439384098116391,0.04924501711294549,0.01939165947715571,14992514334.011,True,True
2026-02-20,AAPL,258.97,264.75,258.16,264.58,42070499.0,262.8335,631324,1771563600000,True,11131012625.42,260.58,0.015350372246526911,0.015233747259448463,-0.006178524829226983,0.02166274085801434,0.024907400408194027,0.0344045664242707,0.0666827930978875,0.01978016167783987,14717796509.7245,True,True
2026-02-23,AAPL,263.49,269.43,263.381,266.18,37308155.220558,266.5747,667289,1771822800000,True,9930684756.60813,264.58,0.0060473202812005855,0.006029108624176231,-0.004119736941567642,0.01020911609548758,0.02272522353294776,0.008716083068061264,0.04216749539955367,0.019970182129040722,14781268829.0455,True,True
2026-02-24,AAPL,267.86,274.89,267.71,272.14,47014619.809251,272.5277,651152,1771909200000,True,12794558634.889566,266.18,0.022390863325569166,0.02214386810430231,0.006311518521301407,0.015978496229373418,0.026383479091644034,0.029468507660298737,0.05370348859720453,0.019949106578623046,14760776312.111906,True,True
2026-02-25,AAPL,271.78,274.94,271.05,274.23,33714342.626628,273.7642,584207,1771995600000,True,9245484178.500196,272.14,0.007679870654810239,0.007650530571124887,-0.001322848533842902,0.009014644197512967,0.014185173029938321,0.052383145291273525,0.06937295273748245,0.0195318274091945,14685749141.059385,True,True
2026-02-26,AAPL,274.945,276.11,270.795,272.95,32345114.765942,272.6741,607281,1772082000000,True,8828599075.363869,274.23,-0.00466761477591815,-0.004678542106070572,0.0026073004412354717,-0.007255996653876218,0.019472430848140678,0.031635044221029585,0.05679882298280936,0.019476296340947316,14506890402.425896,True,True
2026-02-27,AAPL,272.81,272.81,262.89,264.18,72366505.221193,265.6195,768081,1772168400000,True,19117783349.334766,272.95,-0.03213042681809852,-0.03265793923204912,-0.0005129144531964558,-0.03163373776621092,0.03755015519721408,-0.007513712525358818,0.01811314937567432,0.019419537706826286,14418925992.032087,True,True
2026-03-02,AAPL,262.41,266.53,260.2,264.72,41827946.904771,264.4409,705079,1772427600000,True,11072694104.63098,264.18,0.002044060867590458,0.002041974617639438,-0.0066999772882124775,0.008803018177660826,0.023912058023572012,-0.027265378114205818,-0.019591866967889948,0.02086447172252622,14506309801.272827,True,True
2026-03-03,AAPL,263.48,265.56,260.13,263.75,38568921.672138,263.1124,627107,1772514000000,True,10172553091.026398,264.72,-0.0036642490178302456,-0.0036709788230805565,-0.00468419462073133,0.0010247457112493308,0.02058767772511851,-0.038216095977828934,-0.02126317351937068,0.02085161370274047,13860583731.112375,True,True
2026-03-04,AAPL,264.65,266.15,261.42,262.52,39803119.557613,263.2544,637658,1772600400000,True,10449114946.264565,263.75,-0.004663507109004761,-0.004674415184754272,0.0034123222748814186,-0.008048365766106125,0.018017674843821278,-0.03821212676314345,-0.050526239647003646,0.018804717781708415,13371343191.451195,True,True
2026-03-05,AAPL,260.79,261.555,257.25,260.29,49658626.692641,259.8254,758529,1772686800000,True,12925643941.827526,262.52,-0.00849459088831317,-0.008530875553872642,-0.006589974097211515,-0.0019172514283523068,0.016539244688616568,-0.014724808842455861,-0.056612663549708286,0.018820882183952097,13026145357.294424,True,True
2026-03-06,AAPL,258.63,258.77,254.37,257.46,41120042.153782,257.0768,621278,1772773200000,True,10586766052.912714,260.29,-0.010872488378347422,-0.010932025820161116,-0.006377502016981174,-0.004523837141862996,0.01709003340324702,-0.02742520398912074,-0.07428448151876899,0.017808084587421617,12420678386.4908,True,True
2026-03-09,AAPL,255.69,261.15,253.6805,259.88,38218533.272167,258.0266,690562,1773028800000,True,9932232426.77076,257.46,0.009399518371785875,0.009355617780841848,-0.006874854346306192,0.016387031170558064,0.028742111743881724,-0.0146729857819905,-0.05367416794115509,0.01789194131836971,12219166401.820936,True,True
2026-03-10,AAPL,257.645,262.48,256.95,260.83,30590765.673303,260.7116,571024,1773115200000,True,7978989410.567621,259.88,0.003655533323072113,0.0036488680994934642,-0.008600123133754134,0.012361970928991495,0.02120154890158352,-0.00643760475392352,-0.0469526454253143,0.01793833815385243,12014172848.075474,True,True
2026-03-11,AAPL,261.09,262.13,259.55,260.81,26218927.13342,260.6671,493478,1773201600000,True,6838158385.667271,260.83,-7.66782962081658e-05,-7.668123613900738e-05,0.0009968178507073766,-0.001072427132406295,0.009892258732410507,0.0019977717161627773,-0.05332123411978218,0.0178636203748902,11800398468.127855,True,True
2026-03-12,AAPL,258.66,258.95,254.18,255.76,40794020.016917,255.731,664408,1773288000000,True,10433478559.526691,260.81,-0.01936275449560987,-0.019552668124098685,-0.008243548943675405,-0.011211629165700288,0.01865029715358141,-0.006602967451254549,-0.022809765789172154,0.01786903162634209,11671892915.179218,True,True
2026-03-13,AAPL,255.48,256.33,249.52,250.12,36929988.408494,251.84,664343,1773374400000,True,9236928700.732521,255.76,-0.02205192367844855,-0.022298702052488843,-0.0010947763528307286,-0.02098011586034121,0.027226931073084815,-0.03755579498229944,-0.02212839158651969,0.018119271830848094,11478213419.830553,True,True
2026-03-16,AAPL,252.105,253.885,249.88,252.82,32074209.958085,252.7539,614630,1773633600000,True,8109001761.603049,250.12,0.010794818487126046,0.010736970368314249,0.007936190628498263,0.002836119870688769,0.015841310022941205,-0.030709657631407428,-0.041912990753372736,0.015351319304366264,10879042697.55868,True,True
2026-03-17,AAPL,252.955,255.13,252.18,254.23,32361607.272371,254.1579,482574,1773720000000,True,8227291416.854879,252.82,0.005577090420061603,0.00556159603365261,0.0005339767423464536,0.0050404222094837525,0.011603665971757812,-0.025229093976458006,-0.03828257991299422,0.014833781368144498,10564591368.64183,True,True
2026-03-18,AAPL,252.625,254.94,249,249.94,35757874.451048,250.8653,566867,1773806400000,True,8937323140.294937,254.23,-0.016874483735200396,-0.017018480043426643,-0.006313180977854604,-0.010628401781296426,0.02376570376890453,-0.022755708476696834,-0.04083199017576167,0.012981567823793408,10204514713.248575,True,True
2026-03-19,AAPL,249.4,251.83,247.3,248.96,34864082.005142,249.1478,609140,1773892800000,True,8679761856.000153,249.94,-0.00392094102584617,-0.003928648067610788,-0.0021605185244458758,-0.001764234161988787,0.018195694087403604,-0.004637773868543138,-0.05903696424521876,0.013357249350703211,10199298263.465822,True,True
2026-03-20,AAPL,247.975,249.1999,246,247.99,88331081.095194,248.0109,637593,1773979200000,True,21905224800.79716,248.96,-0.003896208226221054,-0.003903818218666852,-0.003956458868894619,6.0489968746857414e-05,0.012903342876728955,-0.019104501226168802,-0.06833721541813809,0.013097686040490204,10231403020.73983,True,True
2026-03-23,AAPL,253.97,254.6,250.28,251.49,40546109.369052,251.8672,692644,1774238400000,True,10196941045.222887,247.99,0.014113472317432096,0.014014804546515736,0.024113875559498288,-0.009764932866086484,0.017177621376595464,-0.010777642292412293,-0.07588006173293149,0.01246522191200532,10770113629.508688,True,True
2026-03-24,AAPL,250.35,254.825,249.55,251.64,45152288.879912,252.1598,552930,1774324800000,True,11362121973.741055,251.49,0.0005964451866873333,0.0005962673839531824,-0.00453298341882391,0.005152786099460682,0.020962486091241368,0.006801632391773893,-0.08237610764686587,0.012880001530835005,10783426443.939426,True,True
2026-03-25,AAPL,254.095,255,251.6,252.62,28476668.328121,253.1358,534621,1774411200000,True,7193775953.049927,251.64,0.003894452392306569,0.003886888644000395,0.009756000635829043,-0.005804915484366013,0.013458950201884276,0.014701156812339411,-0.07448250595347128,0.011561205952281172,10711804610.882,True,True
2026-03-26,AAPL,252.115,257,250.77,252.89,41796650.480369,254.1896,686731,1774497600000,True,10569954939.980516,252.62,0.0010687989866200454,0.001068228227631363,-0.001999049956456278,0.003073994010669656,0.024635216892720115,0.019758861244404846,-0.0427360133242487,0.011400925019753042,10609219199.609486,True,True
2026-03-27,AAPL,253.9,255.493,248.07,248.8,47899998.037192,250.9316,731187,1774584000000,True,11917519511.65337,252.89,-0.016173039661512845,-0.01630525070843628,0.003993831310055818,-0.020086648286727016,0.02983520900321544,-0.010696250347926317,-0.060139014808099134,0.011453313876355429,10696286992.840319,True,True
2026-03-30,AAPL,250.07,250.87,245.51,246.63,39446213.070809,246.8526,674542,1774843200000,True,9728619529.653624,248.8,-0.008721864951768521,-0.008760123032872675,0.005104501607716916,-0.013756148278482039,0.021732960304910245,-0.019909394372913614,-0.06490995260663512,0.00989823830334679,10336273800.95625,True,True
2026-03-31,AAPL,247.91,255.48,247.101,253.79,49598091.452545,252.2579,678628,1774929600000,True,12587499629.741396,246.63,0.02903134249685757,0.028617915568660734,0.005189960669829352,0.023718284861441674,0.03301548524370539,0.00463146227535427,-0.03325460917263445,0.00990500234033008,10269070072.20738,True,True
2026-04-01,AAPL,254.08,256.18,253.33,255.63,40059432.045799,255.0165,616606,1775016000000,True,10240392613.8676,253.79,0.0072500886559754285,0.007223933107161766,0.001142677016430893,0.006100440806045215,0.01114892618237294,0.010834750286685901,-0.017903108071766205,0.012177688933430636,10389817399.143131,True,True
2026-04-02,AAPL,254.2,256.13,250.65,255.92,31289369.636663,254.6924,533471,1775102400000,True,8007575477.414795,255.63,0.0011344521378555683,0.00113380913328835,-0.005594022610804661,0.00676632572777347,0.021412941544232535,0.028617363344051405,-0.005981511691136476,0.012316033994540706,10379381282.523283,True,True
2026-04-06,AAPL,256.51,262.16,256.46,258.86,29329911.405756,259.0947,561322,1775448000000,True,7592340866.493999,255.92,0.01148796498905913,0.011422479373029577,0.002305407939981352,0.009161436201317708,0.022019624507455943,0.049588452337509636,-0.003924888410035354,0.012211307298634302,10133477859.302647,True,True
2026-04-07,AAPL,256.155,256.2,245.7,253.5,62148008.945995,250.8535,986242,1775534400000,True,15754520267.809732,258.86,-0.020706173221046176,-0.02092355198305429,-0.010449663910994555,-0.010364818176494595,0.04142011834319527,-0.001142677016430893,-0.02810259556032657,0.012258864775092426,9983756599.98171,True,True
2026-04-08,AAPL,258.45,259.7499,256.53,258.9,41032772.635507,258.2686,692208,1775620800000,True,10623384835.332762,253.5,0.02130177514792897,0.021078063726254075,0.019526627218934944,0.0017411491584444772,0.012436848203939949,0.012791925830301532,-0.007323338829032688,0.012887055125140446,10274870992.033659,True,True
2026-04-09,AAPL,259,261.12,256.07,260.49,28121574.132651,259.3901,500536,1775707200000,True,7325388845.81426,258.9,0.006141367323291069,0.006122585983171752,0.00038624951718824185,0.005752895752895837,0.019386540750124807,0.017857142857143016,0.018493900531748597,0.013760923480378622,10407090763.271915,True,True
2026-04-10,AAPL,259.98,262.19,259.0231,260.48,31291473.831993,260.4169,514098,1775793600000,True,8150803103.757537,260.49,-3.838918960419324e-05,-3.838992648799145e-05,-0.0019578486698145214,0.0019232248634510896,0.012157939189189181,0.006258209070540088,0.041420118343195256,0.013831988796620327,10431452286.279266,True,True
2026-04-13,AAPL,259.73,260.18,256.66,259.2,36234698.454386,258.3498,578552,1776052800000,True,9392033839.376852,260.48,-0.004914004914005066,-0.004926118336056001,-0.002879299754299791,-0.0020405806029338835,0.013580246913580177,0.022485207100591653,0.025235345304960077,0.013098795438855539,10317318513.490808,True,True
2026-04-14,AAPL,259.245,261.93,257.19,258.83,48370710.429841,258.8137,661816,1776139200000,True,12519790980.555744,259.2,-0.001427469135802495,-0.0014284889404779955,0.00017361111111124927,-0.001600802329842499,0.018313178534173045,-0.00027037466203161387,0.018093852023757906,0.012083981533115573,10325073770.423025,True,True
2026-04-15,AAPL,258.16,266.56,257.81,266.43,49913510.506972,264.1551,728560,1776225600000,True,13298456604.372551,258.83,0.029362902291079074,0.028940069400880748,-0.002588571649345006,0.03203439727300883,0.03284164696167849,0.022803178624899223,0.06597583420020814,0.01192454323536896,10545613231.370659,True,True
2026-04-16,AAPL,266.8,267.16,261.27,263.4,43323112.112271,263.4178,635080,1776312000000,True,11411307730.37218,266.43,-0.011372593176444235,-0.011437755629341895,0.0013887325000938588,-0.01274362818590713,0.022361427486712392,0.011210073710073543,0.05800128534704352,0.013392903182498734,10799171490.746542,True,True
2026-04-17,AAPL,266.96,272.3,266.72,270.23,61436228.189065,269.8735,723488,1776398400000,True,16601911943.531036,263.4,0.025930144267274358,0.025599658921175095,0.013515565679574904,0.012249026071321722,0.020649076712430093,0.042554012345679126,0.08968103552562612,0.013045442250126766,10922870720.250404,True,True
2026-04-20,AAPL,270.33,274.275,270.29,273.05,36582599.341082,272.6888,541032,1776657600000,True,9988878750.08244,270.23,0.010435554897679777,0.010381480367807207,0.0003700551382155304,0.010061776347427331,0.014594396630653568,0.054939535602519074,0.08572905483319415,0.01388215702860721,11318978224.62695,True,True
2026-04-21,AAPL,271.5,272.8,265.4,266.17,50192035.966818,267.583,710075,1776744000000,True,13359614213.287947,273.05,-0.025196850393700787,-0.025519726208095544,-0.005676616004394841,-0.01963167587476977,0.027801780816771364,-0.0009758660811469699,0.057741217612462314,0.013815314520797971,10723160922.091213,True,True
2026-01-02,AMZN,231.34,235.458,224.7,226.5,51456229.0,228.0134,750788,1767330000000,True,11654835868.5,,,,,-0.02092158727414195,0.047496688741721894,,,,,False,False
2026-01-05,AMZN,228.84,234,227.18,233.06,49733348.0,232.1786,678867,1767589200000,True,11590854084.88,226.5,0.028962472406180995,0.028550986222028535,0.01033112582781448,0.018440832022373677,0.029262850768042536,,,,,True,False
2026-01-06,AMZN,232.1,243.18,232.07,240.93,53764677.0,239.6475,767759,1767675600000,True,12953523629.61,233.06,0.03376812837895815,0.033210503723363205,-0.004119110958551442,0.03804394657475241,0.04611297887353179,,,,,True,False
2026-01-07,AMZN,239.61,245.29,239.52,241.56,42236531.0,242.9662,623031,1767762000000,True,10202656428.36,240.93,0.0026148673888681806,0.002611454571219948,-0.005478769767152225,0.008138224614999245,0.023886405033945943,,,,,True,False
2026-01-08,AMZN,243.06,246.41,241.88,246.29,39509844.0,245.188,537907,1767848400000,True,9730879478.76,241.56,0.01958105646630237,0.01939181396933358,0.006209637357178277,0.013288899860116832,0.018392951398757566,0.08737306843267101,,,,True,False
2026-01-09,AMZN,244.568,247.86,242.24,247.38,34559961.0,246.0666,487691,1767934800000,True,8549443152.18,246.29,0.00442567704738317,0.004415912537829644,-0.00699175768403093,0.011497824735860807,0.02271808553642172,0.06144340513172564,,,,True,False
2026-01-12,AMZN,246.73,248.94,245.96,246.47,35867770.0,247.2996,520852,1768194000000,True,8840329271.9,247.38,-0.0036785512167515355,-0.0036853337245891745,-0.0026275365833939857,-0.0010537834880233188,0.012090720980240962,0.022994230689411754,,,,True,False
2026-01-13,AMZN,246.53,247.66,240.25,242.6,38371778.0,243.3866,559247,1768280400000,True,9308993342.8,246.47,-0.015701708118635138,-0.0158262857123247,0.00024343733517273591,-0.015941264754796625,0.030544105523495454,0.004305348567643641,,,,True,False
2026-01-14,AMZN,241.15,241.28,236.22,236.65,41410578.0,237.6446,582230,1768366800000,True,9799813283.7,242.6,-0.024525968672712284,-0.024831740157692767,-0.005976916735366822,-0.018660584698320548,0.02138178744982042,-0.03914085021722358,,,,True,False
2026-01-15,AMZN,239.31,240.65,236.63,238.18,43003571.0,238.3037,567069,1768453200000,True,10242590540.78,236.65,0.006465244031269801,0.006444433987592757,0.011240228185083412,-0.004721908821194276,0.016877991435049165,-0.03718974856496071,,,,True,False
2026-01-16,AMZN,239.085,239.57,236.41,239.12,45888283.0,238.4963,424842,1768539600000,True,10972806230.960001,238.18,0.003946595012175758,0.003938827635832757,0.003799647325552158,0.00014639145073935822,0.013215122114419523,-0.029821073558648048,,,,True,False
2026-01-20,AMZN,233.76,235.09,229.34,231,47737854.0,231.9376,749010,1768885200000,True,11027444274.0,239.12,-0.03395784543325531,-0.03454780745388892,-0.0224155235864838,-0.011806981519507098,0.024891774891774892,-0.047815333882934796,,,,True,False
2026-01-21,AMZN,231.085,232.3,226.88,231.31,47276090.0,230.275,654920,1768971600000,True,10935432377.9,231.0,0.001341991341991422,0.0013410916764160913,0.0003679653679653505,0.0009736676980331982,0.02343175824650908,-0.022564969364039733,,,,True,False
2026-01-22,AMZN,234.045,235.72,230.9,234.34,31913325.0,234.0045,447829,1769058000000,True,7478568580.5,231.31,0.013099303964376752,0.013014250041799905,0.01182395918896706,0.0012604413681129856,0.020568404881795652,-0.016122260475270767,,,,True,False
2026-01-23,AMZN,234.955,240.45,234.57,239.16,33778478.0,238.6065,482481,1769144400000,True,8078460798.48,234.34,0.020568404881795566,0.020359731772694033,0.0026243919091917256,0.017897044114830507,0.024586051179126926,0.00016728002676469345,,,,True,False
2026-01-26,AMZN,239.98,240.95,237.54,238.42,32825530.0,239.0048,450743,1769403600000,True,7826262862.599999,239.16,-0.003094162903495623,-0.00309895972284819,0.0034286670011707265,-0.00650054171180936,0.01430249140172803,0.032121212121211995,,,,True,False
2026-01-27,AMZN,239.685,244.88,238.08,244.68,38029216.0,242.5484,534761,1769490000000,True,9304988570.880001,238.42,0.02625618656153006,0.02591741008450858,0.0053057629393507,0.02083985230615193,0.02779140101356867,0.05780121914314118,,,,True,False
2026-01-28,AMZN,246.365,247.775,241.53,243.01,40882657.0,243.7026,562838,1769576400000,True,9934894477.57,244.68,-0.006825241131273585,-0.006848639617172422,0.006886545692332824,-0.013618005804395983,0.025698530924653327,0.03699752496372777,,,,True,False
2026-01-29,AMZN,242.82,243,236.742,241.73,47229643.0,239.9506,645863,1769662800000,True,11416821602.39,243.01,-0.005267272951730351,-0.005281193939182303,-0.0007818608287725182,-0.004488921835104187,0.025888387870764945,0.01074594413781571,,,,True,False
2026-01-30,AMZN,239.89,243.315,237.64,239.3,46585024.0,240.1518,585809,1769749200000,True,11147796243.2,241.73,-0.010052537955570151,-0.010103405903681695,-0.007611798287345373,-0.0024594605861019136,0.023715002089427544,0.0036909655230266125,0.05651214128035331,,9992084150.355263,True,True
2026-02-02,AMZN,238.31,245.6299,238.17,242.96,37546102.0,243.306,555842,1770008400000,True,9122200941.92,239.3,0.015294609277058058,0.01517882582316566,-0.004137066443794413,0.019512399815366566,0.030704231149160374,-0.007029589668137937,0.04247833176006188,0.01740425194993297,10049869754.9975,True,True
2026-02-03,AMZN,244.975,246.35,235.45,238.62,53831298.0,238.923,737062,1770094800000,True,12845224328.76,242.96,-0.017863022719789234,-0.018024492289839038,0.008293546262759355,-0.025941422594142227,0.04567932277260919,-0.018065100201637763,-0.009587847092516477,0.01717223670969683,9923238008.6685,True,True
2026-02-04,AMZN,238.86,238.86,231.82,232.99,51299947.0,234.5082,740163,1770181200000,True,11952374651.53,238.62,-0.023593998826586193,-0.023876794257912545,0.001005783253708925,-0.024575064891568354,0.030215889093952616,-0.03615604186489052,-0.03547772810067884,0.016749937039111654,9985956520.8625,True,True
